round,lr,mean_client_loss_total,mean_client_loss_rul,mean_client_loss_fault,macro_rmse,macro_nasa_score,macro_auprc,macro_f1,round_seconds,client_1_rmse,client_1_f1,client_2_rmse,client_2_f1,client_3_rmse,client_3_f1,client_4_rmse,client_4_f1
30,0.0003577362066844838,96.30220740933827,96.1399233905791,0.3245677221952662,19.547813415527344,5785.988946915917,0.9395771844843317,0.8271016947005776,14.234078500012401,17.170503616333008,0.8309859154929577,17.191736221313477,0.8489208633093526,22.106849670410156,0.8125,21.722164154052734,0.816
31,0.0003273174727893463,95.73396385787402,95.57405629480654,0.319815151240626,19.621666431427002,7571.901558710669,0.9418202086678988,0.8508817304385975,14.20526219997555,17.158790588378906,0.8676470588235294,17.53790283203125,0.8636363636363636,21.967044830322266,0.8292682926829268,21.822927474975586,0.8429752066115702
32,0.0002976083284388031,95.23421731670621,95.07536766613251,0.3176992624104358,19.447678089141846,7201.242144351255,0.940554344203838,0.8341316228619107,14.544846899982076,17.022066116333008,0.8368794326241135,17.17535972595215,0.8676470588235294,21.900081634521484,0.816,21.693204879760742,0.816
33,0.0002687308548795825,94.15605442734528,93.99789242356944,0.31632378474050715,19.47403335571289,8303.791839179254,0.945468067269117,0.8547170725833527,18.902361900021788,17.045473098754883,0.8676470588235294,17.383180618286133,0.8721804511278195,21.75484275817871,0.8360655737704918,21.712636947631836,0.8429752066115702
34,0.00024080371584473748,94.03746951215366,93.88129098880545,0.3123567165813713,19.5622501373291,9056.82398920444,0.9444245826731266,0.8430187412255621,12.50515089998953,17.15932846069336,0.8613138686131386,17.519092559814453,0.8721804511278195,21.829288482666016,0.8225806451612904,21.741291046142578,0.816
35,0.0002139416699389153,93.8652510101202,93.70939979595913,0.3117025462021684,19.462687492370605,9576.668207533832,0.9457657043967055,0.8563689294983676,12.37633390002884,17.11461639404297,0.8676470588235294,17.423091888427734,0.8787878787878788,21.687881469726562,0.8429752066115702,21.625160217285156,0.8360655737704918
36,0.00018825509907063325,92.82263467029536,92.66708747353724,0.31109431367328066,19.397476196289062,8452.25858805079,0.9455195765778286,0.8483925176854552,12.13596610003151,17.010303497314453,0.8676470588235294,17.265859603881836,0.8740740740740741,21.703811645507812,0.8292682926829268,21.60993003845215,0.8225806451612904
37,0.00016384955486934162,92.84023699104786,92.68598154258024,0.30851079272324955,19.354719638824463,7191.093297246982,0.9469938450070733,0.8451640588425349,12.204473400022835,17.005329132080078,0.8613138686131386,17.128215789794922,0.8740740740740741,21.724803924560547,0.816,21.560529708862305,0.8292682926829268
38,0.00014082532495113625,92.70746158601582,92.55386294052471,0.30719726990955787,19.433377265930176,9165.912472495504,0.9485931481400636,0.8535105077698739,12.247304100019392,17.08054542541504,0.8613138686131386,17.392112731933594,0.8805970149253731,21.666555404663086,0.8360655737704918,21.594295501708984,0.8360655737704918
39,0.0001192770208154328,92.42074363204897,92.26532357437951,0.31084021846255716,19.380457878112793,8620.890600282852,0.9453035577069098,0.8370608330288637,12.197170500003267,17.02598762512207,0.855072463768116,17.153444290161133,0.8676470588235294,21.755634307861328,0.8095238095238095,21.58676528930664,0.816
40,9.929318906602175e-05,92.04453102433583,91.89081454052652,0.307432915954171,19.395439624786377,9250.164320879798,0.9494394419761613,0.8535105077698739,12.362682100036182,17.045663833618164,0.8613138686131386,17.363588333129883,0.8805970149253731,21.617935180664062,0.8360655737704918,21.5545711517334,0.8360655737704918
41,8.09559475540797e-05,92.42664370621185,92.27282174239312,0.3076440520250017,19.3608136177063,8140.77838441768,0.9474070568875461,0.8469207808020108,12.263333900016733,16.98382568359375,0.855072463768116,17.108047485351562,0.8740740740740741,21.755844116210938,0.8292682926829268,21.595537185668945,0.8292682926829268
42,6.43406479383053e-05,92.14739109450241,91.99443947382929,0.30590325600642815,19.37659215927124,8775.884816337522,0.9492954534899392,0.8519501565586183,12.235746499965899,17.00218391418457,0.855072463768116,17.229799270629883,0.8805970149253731,21.67900848388672,0.8360655737704918,21.59537696838379,0.8360655737704918
43,4.9515566048790485e-05,92.18948005910343,92.03552106138815,0.3079182240073274,19.4044508934021,9214.893104875462,0.9483799600126503,0.8502508362867269,12.376614499953575,17.002389907836914,0.855072463768116,17.249879837036133,0.8805970149253731,21.72245979309082,0.8292682926829268,21.64307403564453,0.8360655737704918
44,3.654162132698918e-05,91.88017374250065,91.72525710769453,0.30983325446427684,19.40992021560669,9651.845806719954,0.9495200236016473,0.8519501565586183,12.192010700004175,17.039533615112305,0.855072463768116,17.315359115600586,0.8805970149253731,21.67534828186035,0.8360655737704918,21.609439849853516,0.8360655737704918
45,2.547212649466568e-05,92.25190776263526,92.09665844580306,0.3104988536132033,19.420677661895752,9744.078951627733,0.9492483381998484,0.8519501565586183,12.335250000003725,17.0314884185791,0.855072463768116,17.331748962402344,0.8805970149253731,21.686037063598633,0.8360655737704918,21.63343620300293,0.8360655737704918
46,1.6352568480485276e-05,92.30107047856409,92.14586600044848,0.3104090390017259,19.397327423095703,9007.683063725046,0.9486279221681484,0.8486201010739021,13.462102600024082,17.01114273071289,0.855072463768116,17.239404678344727,0.8740740740740741,21.71596908569336,0.8292682926829268,21.622793197631836,0.8360655737704918
47,9.22042150446728e-06,92.82538998359661,92.67068323621129,0.30941348493768617,19.389338493347168,9442.20468630849,0.9491613006368674,0.8502508362867269,14.104914799972903,17.025157928466797,0.855072463768116,17.30352020263672,0.8805970149253731,21.648839950561523,0.8292682926829268,21.579835891723633,0.8360655737704918
48,4.104993088376974e-06,93.33350204995692,93.17885375403844,0.3092966544259899,19.366103172302246,9304.791762707955,0.9496593722783713,0.8486201010739021,13.97483820002526,17.024221420288086,0.855072463768116,17.288270950317383,0.8740740740740741,21.617040634155273,0.8292682926829268,21.534879684448242,0.8360655737704918
49,1.0273036248318324e-06,94.12490534759775,93.96934328237191,0.3111240504411752,19.367047786712646,9516.005600375986,0.9497465254019796,0.8486201010739021,13.77070300001651,17.029170989990234,0.855072463768116,17.31367301940918,0.8740740740740741,21.59669303894043,0.8292682926829268,21.528654098510742,0.8360655737704918
50,0.0,94.86534562281605,94.7086645472238,0.31336203221420134,19.367047786712646,9516.005600375986,0.9497465254019796,0.8486201010739021,14.593042100023013,17.029170989990234,0.855072463768116,17.31367301940918,0.8740740740740741,21.59669303894043,0.8292682926829268,21.528654098510742,0.8360655737704918
